N_followers,active_count,active_indices,actuator_tau_s,alpha_mps2,budget_ok,case_id,command_delay_s,controller,disturbance_end_s,disturbance_half_duration_s,disturbance_location,disturbance_start_s,disturbance_waveform,dt_s,equipped_count,equipped_indices,failure_count,first_limit_kind,first_limit_time_s,first_limit_value,first_limit_vehicle,hdv_model,heavy_indices,horizon_s,information_delay_s,layout,mean_loss_m_per_follower,min_gap_m,normalized_loss,peak_braking_mps2,peak_constraint_kind,peak_constraint_time_s,peak_constraint_usage,peak_constraint_vehicle,peak_jerk_mps3,predicted_bottleneck_constraint,predicted_bottleneck_margin,predicted_bottleneck_time_s,predicted_bottleneck_vehicle,pulse_internal_gain,pulse_tail_gain,reaction_delay_s,recovered,run_id,safe,seed,studies,success,target_gap_m,target_speed_mps,terminal_acceleration_error_mps2,terminal_gap_error_m,terminal_speed_error_mps,throughput_loss_vehicle_m,total_vehicles
40,4,"[1,14,27,40]",0.35,1.7,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,even,3.0652177332019095,20.126428094831113,0.0025543481110015913,1.7,gap_lower,8.1,0.19367859525844439,1,5.0,gap_lower,0.7405207352121215,6.7,1,0.24508576040922214,0.0,0.7,1.0,5a10ad3707d2dfa6,1.0,131,controller_comparison,1.0,24.0,20.0,0.21679742284252312,1.303863648648985,0.1994914027948873,122.60870932807637,41
20,2,"[1,20]",0.35,0.25,1.0,even_idm_leader_N20,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",0.0,acceleration_upper,8.700000000000001,0.12363052410794312,1,idm,[],60.0,0.2,even,0.5446580555997718,23.63545048406307,0.00045388171299980975,0.25,acceleration_upper,8.700000000000001,0.12363052410794312,1,5.0,acceleration_upper,0.8602823717271342,8.200000000000001,1,0.7078878072353424,0.1254161607995267,0.7,1.0,5a9438bec5211e54,1.0,113,chain_length_scope,1.0,24.0,20.0,0.0004885414570767125,0.029175805350746487,0.00832538144331707,10.893161111995434,21
40,4,"[1,14,27,40]",0.35,1.5,1.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",2.0,jerk_saturation,5.0,-15.0,0,idm,[],60.0,0.2,even,8.582744993494199,20.164213744672196,0.007152287494578498,1.5,acceleration_upper,9.200000000000001,0.6217650735345163,1,5.0,acceleration_upper,0.33895041296577066,8.700000000000001,1,1.2040927102168741,0.006052591149088787,0.7,0.0,5a989339f179c95b,1.0,97,controller_comparison,0.0,24.0,20.0,1.3965610905205854,3.835786255327804,2.709208597987967,343.3097997397679,41
20,2,"[1,20]",0.35,2.5,1.0,even_idm_leader_N20,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",1.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,9.317868041412591,17.44987155700528,0.0077648900345104925,2.5,gap_lower,8.8,0.32750642214973597,1,5.0,gap_lower,0.616796615564511,7.0,1,0.28273323171390624,0.09333333333333371,0.7,1.0,5acc7e5a4d0215a2,1.0,167,chain_length_scope,1.0,24.0,20.0,0.21679742284252312,1.4069510128083493,0.3500000000000014,186.3573608282518,21
40,4,"[1,14,27,40]",0.35,2.1,0.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",121.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,even,219.80873302887525,-2.4575977798551634,0.18317394419072938,4.5,gap_lower,30.700000000000003,1.3228798889927582,16,5.000000000000004,gap_lower,-0.4983798889927586,30.200000000000003,16,6.349206349206349,4.880040819138791,0.7,0.0,5b0f5191dc29b6a4,0.0,3,controller_comparison,0.0,24.0,20.0,4.5,110.01461465990053,20.0,8792.34932115501,41
40,4,"[1,14,27,40]",0.35,2.1,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,even,4.135303360689676,18.931757248300926,0.003446086133908063,2.1,gap_lower,8.5,0.25341213758495373,1,5.0,gap_lower,0.6797430717799526,6.9,1,0.2574026541153822,0.0,0.7,1.0,5b3fd6ee4b78be10,1.0,11,controller_comparison,1.0,24.0,20.0,0.21679742284252312,1.450660079487136,0.22499999999999432,165.41213442758703,41
40,4,"[19,20,21,22]",0.35,2.5,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",101.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,middle,189.02558196363512,-103.04841617718048,0.15752131830302926,4.5,gap_lower,59.2,6.352420808859025,19,5.000000000000004,gap_lower,-5.515471497868706,58.1,19,5.333333333333333,0.0012940153837121215,0.7,0.0,5b41000a2e68a083,0.0,97,layout_comparison;prediction_scope,0.0,24.0,20.0,4.5,138.49437681921938,20.0,7561.0232785454045,41
40,4,"[19,20,21,22]",0.35,1.7,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",61.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,middle,67.60306253332821,-61.17166943799202,0.05633588544444018,4.5,gap_lower,41.5,4.258583471899601,19,5.000000000000004,gap_lower,-3.2658407615769294,40.800000000000004,19,7.843137254901961,0.00037390021763103194,0.7,0.0,5b643e6f7673f165,0.0,97,layout_comparison;prediction_scope,0.0,24.0,20.0,4.5,82.03718222234852,20.0,2704.1225013331286,41
40,4,"[19,20,21,22]",0.35,1.8,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",74.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,middle,114.31140101859103,-94.660733724274,0.09525950084882585,4.5,gap_lower,48.5,5.9330366862137,19,5.000000000000004,gap_lower,-5.043677917899638,46.1,19,7.4074074074074066,0.0011249099726358452,0.7,0.0,5b7c4a9dec8acd50,0.0,79,layout_comparison,0.0,24.0,20.0,4.5,103.47151722773503,20.0,4572.456040743641,41
40,4,"[1,2,3,4]",0.35,2.0,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,front,6.681352408868935,19.56003271057392,0.005567793674057446,2.0,gap_lower,8.1,0.22199836447130394,1,5.0,gap_lower,0.7028209984038035,6.800000000000001,1,0.3165806789364443,3.846713604834425e-06,0.7,1.0,5b85b7d9efbcd899,1.0,3,layout_comparison,1.0,24.0,20.0,0.042626257741587396,2.402499999994461,0.4139613213580198,267.2540963547574,41
40,4,"[1,2,3,4]",0.35,1.8,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,front,6.35144015894283,20.118271619165995,0.005292866799119025,1.8,jerk,6.1000000000000005,0.1949187838400666,1,5.0,gap_lower,0.7314541031193812,6.7,1,0.3239786377755459,1.305304147239086e-06,0.7,1.0,5b9434078989f718,1.0,191,layout_comparison;prediction_scope,1.0,24.0,20.0,0.20351639197953236,2.972280225506438,0.3981463372509566,254.05760635771318,41
40,0,[],0.35,1.0,1.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,2.6019502981524263,22.2666670489849,0.002168291915127022,1.0092121390886246,jerk,7.9,0.3037602283120884,1,5.0,acceleration_upper,0.705636302458041,9.0,1,0.8394742665076222,0.00033370859786430174,0.7,1.0,5bd0e71566ca3fdc,1.0,3,controller_comparison,1.0,24.0,20.0,0.06726379838175711,0.5142366856605634,0.3077694151596404,104.07801192609705,41
40,4,"[1,14,27,40]",0.35,1.0,1.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,3.233612872193865,22.256051358316,0.0026946773934948876,1.0,acceleration_upper,9.1,0.4260524990731095,1,5.0,acceleration_upper,0.5444537387124273,8.5,1,0.8778495915594012,0.001316763360020919,0.7,1.0,5c2c028cea351f0c,1.0,113,controller_comparison,1.0,24.0,20.0,0.11331981593729451,0.844435469696549,0.4777557509027659,129.3445148877546,41
40,4,"[1,14,27,40]",0.35,2.0,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-20.0,0,idm,[],60.0,0.2,even,3.5632217469338814,19.272922396420682,0.0029693514557782344,2.0,gap_lower,8.3,0.23635388017896589,1,5.0,gap_lower,0.6939790965800888,6.800000000000001,1,0.2502103055805698,0.0,0.7,1.0,5c38e8aa7ec1399c,1.0,79,controller_comparison,1.0,24.0,20.0,0.11061093002169545,1.3463136381910203,0.20000000000000995,142.52886987735525,41
40,4,"[1,14,27,40]",0.35,2.1,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,even,3.838078684729683,18.931757248300926,0.0031983989039414025,2.1,gap_lower,8.5,0.25341213758495373,1,5.0,gap_lower,0.6797430717799526,6.9,1,0.2691324808092851,0.0,0.7,1.0,5c4090bbc2e1a768,1.0,149,controller_comparison,1.0,24.0,20.0,0.15485530203037365,1.3179636560923882,0.20000000000000995,153.52314738918733,41
40,4,"[19,20,21,22]",0.35,0.0,1.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",0.0,jerk,0.1,3.057761386297021e-16,6,idm,[],60.0,0.2,middle,0.0,24.0,0.0,1.4435554130338614e-16,jerk,0.1,3.057761386297021e-16,6,1.5288806931485105e-15,acceleration_upper,0.9999999999999999,0.0,2,0.0,0.0,0.7,1.0,5cceac291c0b0cc8,1.0,61,layout_comparison,1.0,24.0,20.0,1.5288806931485106e-16,0.0,0.0,0.0,41
20,2,"[1,20]",0.35,1.0,1.0,even_idm_leader_N20,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,5.1391585284018335,22.041091224490145,0.004282632107001528,1.0,jerk,7.7,0.15796767347454377,1,5.0,gap_lower,0.8475557889641916,6.7,1,0.3999933531864291,0.2499999999999621,0.7,1.0,5ce45ad41ad52859,1.0,191,chain_length_scope,1.0,24.0,20.0,0.20351639197954327,1.6597640013073942,0.21785714285713453,102.78317056803667,21
40,4,"[19,20,21,22]",0.35,1.9,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",87.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,middle,129.68712950739206,-95.0267197169877,0.1080726079228267,4.5,gap_lower,48.7,5.951335985849385,19,5.000000000000004,gap_lower,-5.071192968156039,46.400000000000006,19,7.017543859649123,0.0016370352325959692,0.7,0.0,5d068046e1a48bb7,0.0,3,layout_comparison,0.0,24.0,20.0,4.5,104.48978544278279,20.0,5187.485180295682,41
20,2,"[1,20]",0.35,0.25,1.0,even_idm_leader_N20,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,2,"[1,20]",0.0,acceleration_upper,8.700000000000001,0.12363052410794312,1,idm,[],60.0,0.2,even,0.5454912726122885,23.63545048406307,0.00045457606051024037,0.25,acceleration_upper,8.700000000000001,0.12363052410794312,1,5.0,acceleration_upper,0.8602823717271342,8.200000000000001,1,0.7078878072353424,0.11347067852572461,0.7,1.0,5d09fdfdc0c4993c,1.0,149,chain_length_scope,1.0,24.0,20.0,0.0005045862114076518,0.030511664450500575,0.008761626933139866,10.90982545224577,21
40,0,[],0.35,2.5,0.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],143.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,285.5258991262227,-2.316306639698425,0.23793824927185225,4.5,gap_lower,40.800000000000004,1.3158153319849213,24,5.000000000000004,gap_lower,-0.49131533198492167,40.300000000000004,24,5.333333333333333,3.7799557658687974,0.7,0.0,5d1465ced18de956,0.0,191,controller_comparison,0.0,24.0,20.0,4.5,116.02281392242617,20.0,11421.035965048908,41
40,4,"[1,14,27,40]",0.35,1.0,1.0,even_idm_leader_cmd0,0.0,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,3.104398379428561,22.034208599529606,0.0025869986495238007,1.0,jerk,11.8,0.14285724680060036,1,5.0,gap_lower,0.8432233102715522,6.7,1,0.31666663634981757,0.0,0.7,1.0,5d18e16a0e93a533,1.0,191,prediction_scope,1.0,24.0,20.0,0.1589265414901165,2.6349999999997635,0.23990250259172186,124.17593517714243,41
40,4,"[1,14,27,40]",0.35,1.7,0.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",100.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,even,155.40989247060196,-2.502759350097662,0.12950824372550163,4.5,gap_lower,41.400000000000006,1.325137967504883,24,5.000000000000004,gap_lower,-0.5006379675048833,40.900000000000006,24,7.843137254901961,4.6705190311393,0.7,0.0,5d46f9f01612ceb5,0.0,11,controller_comparison,0.0,24.0,20.0,4.5,86.3950471064266,20.0,6216.395698824078,41
40,4,"[1,14,27,40]",0.35,1.9,1.0,even_idm_leader_cmd0,0.0,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,even,5.124060988552832,20.008608001059713,0.004270050823794026,1.9,jerk,5.800000000000001,0.2157434402332361,1,5.0,gap_lower,0.7272864274312851,6.7,1,0.29823703934855367,0.0,0.7,1.0,5d5f42b519716fe7,1.0,191,prediction_scope,1.0,24.0,20.0,0.05318109348608571,2.329749999994192,0.3324065089522641,204.96243954211326,41
40,4,"[1,14,27,40]",0.35,2.5,0.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",127.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,248.09200379444647,-2.4536685230735316,0.20674333649537205,4.5,gap_lower,53.300000000000004,1.3226834261536766,34,5.000000000000004,gap_lower,-0.49818342615367656,52.800000000000004,34,5.333333333333333,4.161843398774339,0.7,0.0,5d8abf71a857da70,0.0,29,controller_comparison,0.0,24.0,20.0,4.5,129.45324965325642,20.0,9923.680151777859,41
40,4,"[1,14,27,40]",0.35,1.7,1.0,even_idm_leader_cmd04,0.4,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,even,4.549706029848961,20.251777019784384,0.0037914216915408013,1.7,jerk,6.300000000000001,0.1949187838400666,1,5.0,gap_lower,0.7390560421139881,6.7,1,0.36167911867200553,0.0,0.7,1.0,5ddd2cb88f560329,1.0,191,prediction_scope,1.0,24.0,20.0,0.2378999338012598,2.4867500000168548,0.47499999154456773,181.98824119395846,41
40,4,"[19,20,21,22]",0.35,0.25,1.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",0.0,acceleration_upper,8.9,0.0740444728976095,1,idm,[],60.0,0.2,middle,0.2585688041493462,23.469607530689245,0.00021547400345778848,0.25,acceleration_upper,8.9,0.0740444728976095,1,5.0,acceleration_upper,0.9280358353595963,8.9,1,0.6748868080147853,0.0,0.7,1.0,5e49b547cbb35976,1.0,11,layout_comparison,1.0,24.0,20.0,0.00027135175068585465,0.5303924693107547,0.0034748497647392185,10.342752165973847,41
40,4,"[1,14,27,40]",0.35,0.25,1.0,even_ovm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,gap_lower,12.9,0.028125,1,ovm,[],60.0,0.2,even,0.0,23.4375,0.0,0.25,gap_lower,12.9,0.028125,1,5.0,gap_lower,0.9535000000000021,6.7,1,0.0,0.0,0.7,1.0,5e58a77ac81bbbc4,1.0,149,prediction_scope,1.0,24.0,20.0,3.4836492605019796e-16,0.5625,0.0,0.0,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,2.5,1.0,even_idm_leader_N80,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",1.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,3.616199203474717,17.940824239627887,0.003013499336228931,2.5,gap_lower,8.6,0.30295878801860565,1,5.0,gap_lower,0.6284722142964542,7.1000000000000005,1,0.3329445331574059,0.0,0.7,1.0,5e70413785509dcb,1.0,149,chain_length_scope,1.0,24.0,20.0,0.08119098415494679,2.02982856133508,0.42499999999999005,289.2959362779774,81
40,4,"[1,2,3,4]",0.35,2.1,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,front,7.039972447094665,19.221536821795013,0.0058666437059122205,2.1,gap_lower,8.200000000000001,0.23892315891024934,1,5.0,gap_lower,0.688120998403801,6.800000000000001,1,0.3173783908256328,2.603066239737292e-06,0.7,1.0,5e7bdaa860d6bafd,1.0,61,layout_comparison,1.0,24.0,20.0,0.061617295340978165,2.3587499999998727,0.43286749635004895,281.5988978837866,41
80,8,"[1,12,24,35,46,57,69,80]",0.35,1.8,1.0,even_idm_leader_N80,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,8,"[1,12,24,35,46,57,69,80]",1.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,even,3.385203675819401,20.7305905937054,0.0028210030631828343,1.8,acceleration_upper,9.0,0.8108967007441591,1,5.0,acceleration_upper,0.1154448318353769,8.5,1,0.8252887765536632,0.0,0.7,1.0,5e8515f4dc6849b1,1.0,149,chain_length_scope,1.0,24.0,20.0,0.23443084747962736,1.3999003986466505,0.9014434070955488,270.8162940655521,81
40,4,"[1,14,27,40]",0.35,2.5,1.0,even_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,7.763404032235002,17.940824239627887,0.006469503360195835,2.5,gap_lower,8.6,0.30295878801860565,1,5.0,gap_lower,0.6284722142964542,7.1000000000000005,1,0.3539634035359919,0.0,0.7,1.0,5ee6b741b0418831,1.0,11,controller_comparison;layout_comparison,1.0,24.0,20.0,0.21679742284252385,1.9137499999919783,0.4524543277236681,310.53616128940007,41
40,4,"[1,14,27,40]",0.35,1.7,1.0,even_idm_leader_d02,0.2,predictive,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-17.0,0,idm,[],60.0,0.2,even,2.913701018477094,20.126428094831113,0.0024280841820642452,1.7,gap_lower,8.1,0.19367859525844439,1,5.0,gap_lower,0.7405207352121215,6.7,1,0.24508576040922214,0.0,0.7,1.0,5efaa0eb9b8f08e6,1.0,61,controller_comparison,1.0,24.0,20.0,0.1849229487713453,1.2353519317431392,0.17500000000000426,116.54804073908377,41
40,4,"[1,14,27,40]",0.35,1.0,1.0,even_idm_leader_cmd04,0.4,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,3.2491692247847626,21.96675522775942,0.0027076410206539688,1.0,jerk,6.7,0.1618300440899868,1,5.0,gap_lower,0.8437995695711498,6.7,1,0.4289121016803463,0.0,0.7,1.0,5f047b641f869969,1.0,167,prediction_scope,1.0,24.0,20.0,0.22628387334820138,2.1726026366417273,0.43364160831497145,129.9667689913905,41
40,4,"[1,14,27,40]",0.35,1.9,1.0,even_idm_leader_cmd04,0.4,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-18.999999999999996,0,idm,[],60.0,0.2,even,5.540366697380716,19.72904833201028,0.004616972247817264,1.9,jerk,6.2,0.2157434402332361,1,5.0,gap_lower,0.710639156871452,6.800000000000001,1,0.35786361025327657,0.0,0.7,1.0,5f790fd38aff03b3,1.0,131,prediction_scope,1.0,24.0,20.0,0.2330599096130229,1.3028028751981537,0.47499999999811493,221.61466789522865,41
40,0,[],0.35,2.5,0.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],146.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,292.8917530338785,-2.529261933849483,0.24407646086156543,4.5,gap_lower,40.5,1.3264630966924742,24,5.000000000000004,gap_lower,-0.501963096692475,40.0,24,5.333333333333333,4.237442567539016,0.7,0.0,5f7aedacd8d5a2e7,0.0,11,controller_comparison,0.0,24.0,20.0,4.5,100.53058395946198,20.0,11715.67012135514,41
40,4,"[1,14,27,40]",0.35,1.8,1.0,even_idm_leader_cmd0,0.0,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,even,4.90729499872015,20.24543240660705,0.0040894124989334585,1.8,jerk,5.9,0.1949187838400666,1,5.0,gap_lower,0.7398714811833569,6.7,1,0.29629195513215,0.0,0.7,1.0,5f7f8d940b87347d,1.0,191,prediction_scope,1.0,24.0,20.0,0.059054891141904424,2.6369999999992615,0.324719582634188,196.29179994880602,41
40,4,"[1,14,27,40]",0.35,1.8,0.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",44.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,even,40.63457857955945,-2.427834986540674,0.033862148816299543,4.5,gap_lower,55.800000000000004,1.3213917493270337,34,5.000000000000004,gap_lower,-0.4968917493270338,55.300000000000004,34,7.4074074074074066,1.4063979197312904,0.7,0.0,5ff2217b86f1df6b,0.0,61,controller_comparison,0.0,24.0,20.0,4.5,36.96205001898289,20.0,1625.383143182378,41
40,4,"[1,14,27,40]",0.35,0.25,1.0,even_idm_leader_d02,0.2,acc,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,acceleration_upper,8.9,0.11045353428495491,1,idm,[],60.0,0.2,even,0.40901203499268285,23.599743840947625,0.00034084336249390237,0.25,acceleration_upper,8.9,0.11045353428495491,1,5.0,acceleration_upper,0.8798395296158674,8.3,1,0.8070695198907742,0.0004688478771205003,0.7,1.0,6004f3391483e7fc,1.0,79,controller_comparison,1.0,24.0,20.0,0.010905398611210175,0.06984424617851914,0.039875914684387226,16.360481399707314,41
40,4,"[1,2,3,4]",0.35,1.8,1.0,front_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,2,3,4]",1.0,jerk_saturation,5.0,-18.0,0,idm,[],60.0,0.2,front,6.9209445233072575,20.118271619165995,0.005767453769422714,1.8,jerk,6.1000000000000005,0.1949187838400666,1,5.0,gap_lower,0.7314541031193812,6.7,1,0.3239786377755459,3.6323317792258183e-06,0.7,1.0,6011db0aeed50173,1.0,97,layout_comparison;prediction_scope,1.0,24.0,20.0,0.20351639197953236,2.972280225506438,0.4217619614646182,276.8377809322903,41
40,0,[],0.35,0.25,1.0,even_idm_leader_d02,0.2,human,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,0,[],0.0,acceleration_upper,8.9,0.07914289586333147,1,idm,[],60.0,0.2,even,0.3713791319866222,23.592341873324457,0.00030948260998885183,0.25,acceleration_upper,8.9,0.07914289586333147,1,5.0,acceleration_upper,0.9230553573043985,8.9,1,0.6979807417176099,0.00010890094955584573,0.7,1.0,601356ce93a7a758,1.0,29,controller_comparison,1.0,24.0,20.0,0.006684863543249533,0.06349195632620308,0.03016214278780538,14.855165279464888,41
40,4,"[1,14,27,40]",0.35,1.0,1.0,even_idm_leader_cmd04,0.4,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",1.0,jerk_saturation,5.0,-10.0,0,idm,[],60.0,0.2,even,3.5787655533771145,21.96675522775942,0.002982304627814262,1.0,jerk,6.7,0.1618300440899868,1,5.0,gap_lower,0.8437995695711498,6.7,1,0.4289121016803463,0.0,0.7,1.0,60250b47052c9996,1.0,113,prediction_scope,1.0,24.0,20.0,0.21679742284252312,2.6598949226686273,0.45958773738664505,143.15062213508457,41
40,4,"[1,14,27,40]",0.35,0.0,1.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",0.0,jerk,0.1,3.0438989830050984e-16,32,idm,[],60.0,0.2,even,0.0,24.0,0.0,1.519770894331564e-16,jerk,0.1,3.0438989830050984e-16,32,1.5219494915025492e-15,acceleration_upper,0.9999999999999999,0.0,21,0.0,0.0,0.7,1.0,60fe3fd1418812f0,1.0,3,controller_comparison,1.0,24.0,20.0,1.5219494915025492e-16,0.0,0.0,0.0,41
40,4,"[19,20,21,22]",0.35,2.1,0.0,middle_idm_leader_d02,0.2,margin,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[19,20,21,22]",83.0,jerk_saturation,5.0,-21.0,0,idm,[],60.0,0.2,middle,144.7500006927527,-99.29256240002302,0.12062500057729392,4.5,gap_lower,51.900000000000006,6.164628120001151,19,5.000000000000004,gap_lower,-5.32723596174664,50.300000000000004,19,6.349206349206349,0.0012224500025818466,0.7,0.0,612c21e0950a0c3d,0.0,47,layout_comparison,0.0,24.0,20.0,4.5,137.49962044435586,20.0,5790.000027710108,41
40,4,"[1,14,27,40]",0.35,2.5,0.0,even_idm_leader_d02,0.2,wave,8.0,1.5,0,5.0,closed symmetric acceleration-command pulse,0.1,4,"[1,14,27,40]",105.0,jerk_saturation,5.0,-25.0,0,idm,[],60.0,0.2,even,168.50494114563782,-33.018144241450614,0.1404207842880315,4.5,gap_lower,60.0,2.8509072120725305,27,5.000000000000004,gap_lower,-2.0319428478525667,59.900000000000006,27,5.333333333333333,2.858487098545375,0.7,0.0,612d815e85dda914,0.0,191,controller_comparison,0.0,24.0,20.0,4.5,92.47671393794002,20.0,6740.197645825512,41
