controller,seed,time_s,vehicle,selected_command_mps2,empty_feasible_pool,old_endpoint_speed_mps,exact_lag_speed_mps,discrete_rollout_speed_mps,old_endpoint_gap_m,exact_lag_gap_m,discrete_rollout_gap_m,old_minus_exact_speed_mps,old_minus_discrete_speed_mps,old_minus_discrete_gap_m,old_screen_feasible_selected,discrete_endpoint_feasible_selected,rollout_speed_projection_count
predictive,3,5.300000000000001,1,0.0,0,20.0,20.0,20.0,23.575000000000003,23.575000000000003,20.879999999999995,0.0,0.0,2.6950000000000074,1,1,0
predictive,3,5.300000000000001,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.300000000000001,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.300000000000001,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.4,1,0.0,0,20.0,20.0,20.0,23.080000000000002,23.08,20.345,0.0,0.0,2.735000000000003,1,1,0
predictive,3,5.4,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.4,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.4,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.5,1,-0.25,0,19.709729972268438,19.784662091421705,19.8103392741854,22.68416201663894,22.6146317319976,19.86508481854635,-0.07493211915326725,-0.10060930191696116,2.8190771980925895,1,1,0
predictive,3,5.5,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.5,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.6000000000000005,1,-0.25,0,19.709729972268438,19.784662091421705,19.78595662441814,22.03416201663894,21.964631731997596,19.286489156104537,-0.07493211915326725,-0.07622665214970326,2.7476728605344043,1,1,0
predictive,3,5.6000000000000005,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.6000000000000005,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.6000000000000005,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.7,1,-0.25,0,19.709729972268438,19.784662091421705,19.7613975888701,21.29916201663894,21.229631731997596,18.68534939721752,-0.07493211915326725,-0.0516676166016623,2.61381261942142,1,1,0
predictive,3,5.7,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.7,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.7,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.800000000000001,1,-0.25,0,19.709729972268438,19.784662091421705,19.736712563478644,20.474162016638935,20.404631731997593,18.06667814086964,-0.07493211915326725,-0.026982591210206408,2.4074838757692945,1,1,0
predictive,3,5.800000000000001,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.800000000000001,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.800000000000001,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.9,1,-0.5,0,19.41945994453688,19.56932418284341,19.52227681952728,19.728324033277868,19.589263463995188,17.525569204881805,-0.14986423830653095,-0.1028168749904026,2.2027548283960634,1,1,0
predictive,3,5.9,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.9,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,5.9,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.0,1,-0.5,0,19.409537095317326,19.537992156722922,19.473054871090913,18.719277742809588,18.600082969138725,16.908263717772726,-0.12845506140559593,-0.06351777577358675,1.8110140250368616,1,1,0
predictive,3,6.0,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.0,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.0,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.1000000000000005,1,-0.5,0,19.395306488731926,19.508469280922572,19.423610622207793,17.612101821046544,17.507096901384116,16.290902655551932,-0.1131627921906464,-0.028304133475867133,1.3211991654946118,1,1,0
predictive,3,6.1000000000000005,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.1000000000000005,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.1000000000000005,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.2,1,-0.75,0,19.08772888486794,19.264900746772604,19.18434686147668,16.999709607854733,16.83531001355699,15.768586715369167,-0.1771718619046645,-0.09661797660874072,1.2311228924855655,1,1,0
predictive,3,6.2,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.2,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.2,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.300000000000001,1,-0.75,0,19.06822347334478,19.23759315707855,19.110247758197627,16.172885157975635,16.015725285110765,15.187561939549411,-0.1693696837337697,-0.042024284852846705,0.985323218426224,1,1,0
predictive,3,6.300000000000001,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.300000000000001,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.300000000000001,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.4,1,-0.75,0,19.03722533018011,19.179612852605164,19.035891255855447,15.316107117593722,15.183984269935578,14.623972813963874,-0.1423875224250537,0.0013340743246637032,0.6921343036298477,1,1,0
predictive,3,6.4,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.4,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.4,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.5,1,-0.75,0,19.000798085062485,19.123912635124174,18.961350897039605,14.424837088749502,14.310597830524728,14.082837724259903,-0.1231145500616897,0.03944718802287994,0.3419993644895989,1,1,0
predictive,3,6.5,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.5,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.6000000000000005,1,-1.0,0,18.67022288224691,18.854503142630886,18.697018486356548,13.6716633704997,13.500667820085997,13.659254621589099,-0.18428026038397505,-0.026795604109636884,0.01240874891060173,1,1,0
predictive,3,6.6000000000000005,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.6000000000000005,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.6000000000000005,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.7,1,-1.0,0,18.617224907967344,18.770262842285405,18.597870347397535,12.718091555110906,12.57608608063217,13.194467586849356,-0.15303793431806056,0.01935456056980911,-0.4763760317384502,1,1,0
predictive,3,6.7,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.7,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.7,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.800000000000001,1,-1.0,0,18.5579406406248,18.68866262775292,18.49847881956967,12.158397401261777,12.037099123879429,12.759619704892373,-0.1307219871281191,0.059461821055130315,-0.6012223036305961,1,1,0
predictive,3,6.800000000000001,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.800000000000001,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.800000000000001,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.9,1,-1.0,0,18.49416616395155,18.60894818880114,18.398913442549766,11.635758719940968,11.529251297627475,12.35472836063741,-0.11478202484958899,0.09525272140178487,-0.7189696406964412,1,1,0
predictive,3,6.9,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.9,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,6.9,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.0,1,-1.0,0,18.427184394899232,18.530580732407014,18.299223887535547,11.15387394756896,11.057931421733226,11.979805971883877,-0.10339633750778177,0.12796050736368514,-0.825932024314918,1,1,0
predictive,3,7.0,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.0,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.0,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.1000000000000005,1,-1.0,0,18.34798885349945,18.421843380290724,18.199445633953964,10.727767105406398,10.659236729809447,11.634861408488462,-0.07385452679127269,0.14854321954548766,-0.9070943030820633,1,1,0
predictive,3,7.1000000000000005,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.1000000000000005,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.1000000000000005,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.2,1,-1.0,0,18.262849181071036,18.315602414493377,18.099604024252834,10.357690789575983,10.30874052129245,11.31990100606319,-0.05275323342234017,0.16324515681820273,-0.9622102164872075,1,1,0
predictive,3,7.2,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.2,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.2,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.300000000000001,1,-1.0,0,18.173463700765026,18.21114458178098,17.999717160180598,10.046921992554278,10.011957515208898,11.034929290045113,-0.03768088101595524,0.1737465405844283,-0.9880072974908352,1,1,0
predictive,3,7.300000000000001,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.300000000000001,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.300000000000001,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.4,1,-1.0,0,18.08104550054645,18.107960415557844,17.89979797155757,9.799229994681628,9.77425536800635,10.779949492889358,-0.02691491501139609,0.18124752898887664,-0.9807194982077299,1,1,0
predictive,3,7.4,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.4,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.4,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.5,1,-1.0,0,17.98646107181889,18.005686011112747,17.799855693969697,9.618735710486867,9.600896691433103,10.554963923492409,-0.01922493929385638,0.18660537784919384,-0.9362282130055419,1,1,0
predictive,3,7.5,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.5,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.6000000000000005,1,-0.75,0,18.180599364745053,18.1193993450874,17.88955765007866,9.335649205137383,9.392437333311747,10.26988941251966,0.061200019657654536,0.2910417146663917,-0.9342402073822775,1,1,0
predictive,3,7.6000000000000005,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.6000000000000005,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.6000000000000005,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.7,1,-0.75,0,18.083362411312628,18.018238934656228,17.813969750056184,9.302845998915577,9.36327474322336,10.083492437514053,0.0651234766563995,0.26939266125644323,-0.7806464385984757,1,1,0
predictive,3,7.7,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.7,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.7,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.800000000000001,1,-0.75,0,17.98533601600375,17.91741007006253,17.738549821468702,9.35084370875714,9.413872893160224,9.92463745536719,0.06792594594121937,0.2467861945350478,-0.5737937466100504,1,1,0
predictive,3,7.800000000000001,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.800000000000001,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.800000000000001,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.9,1,-0.75,0,17.886745733640268,17.816818023924178,17.663249872477643,9.484413501501102,9.549300143115119,9.79331246811941,0.06992770971609019,0.22349586116262543,-0.3088989666183082,1,1,0
predictive,3,7.9,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.9,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,7.9,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.0,1,-0.5,0,18.07802270254077,17.931733042403646,17.77769634901292,9.534229908250712,9.669973589656731,9.599424087253198,0.14628966013712486,0.30032635352785064,-0.0651941790024857,1,1,0
predictive,3,8.0,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.0,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.0,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.1,1,-0.5,0,17.988664795452426,17.86276300416783,17.72692596358066,9.41754650113939,9.53437206918407,9.50173149089514,0.1259017912845941,0.2617388318717673,-0.08418498975574984,1,1,0
predictive,3,8.1,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.1,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.1,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.200000000000001,1,-0.5,0,17.903409147532177,17.792070119713678,17.6763756882719,9.32420121034558,9.427513840275019,9.429093922067949,0.11133902781849869,0.22703345926027652,-0.10489271172236947,1,1,0
predictive,3,8.200000000000001,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.200000000000001,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.200000000000001,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.3,1,-0.5,0,17.821083684732,17.72014663081785,17.62598263447993,9.255383145492859,9.34904367676856,9.381495658619968,0.10093705391414787,0.19510105025207025,-0.1261125131271097,1,1,0
predictive,3,8.3,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.3,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.3,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.4,1,-0.25,0,18.031121239034864,17.8626820473277,17.765362607585974,9.037779653959142,9.194076113694937,9.268840651896454,0.16843919170716504,0.26575863144888956,-0.2310609979373126,1,1,0
predictive,3,8.4,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.4,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.4,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.5,1,-0.25,0,17.962306607233916,17.820583721970724,17.739544719704266,9.009367748073988,9.140873872068507,9.249886179926023,0.1417228852631922,0.22276188752964998,-0.2405184318520348,1,1,0
predictive,3,8.5,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.5,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.6,1,-0.25,0,17.898867584518957,17.776227775287172,17.713960514074476,9.00050210101315,9.114300842335336,9.25309012851858,0.12263980923178508,0.1849070704444813,-0.2525880275054284,1,1,0
predictive,3,8.6,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.6,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.6,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.700000000000001,1,-0.25,0,17.8392682825797,17.730259241941777,17.68854322433891,9.012740924541113,9.113891535383054,9.276867806084681,0.10900904063792183,0.15072505824078775,-0.264126881543568,1,1,0
predictive,3,8.700000000000001,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.700000000000001,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.700000000000001,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.8,1,-0.25,0,17.782411638337376,17.683138860980783,17.663245160242077,9.04719722706109,9.139313458988578,9.319764730060456,0.09927277735659246,0.11916647809529834,-0.2725675029993653,1,1,0
predictive,3,8.8,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.8,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.8,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.9,1,-0.25,0,17.737436884526694,17.666527757843415,17.638032257315768,9.093712305043637,9.159509613563273,9.380445229128867,0.07090912668327931,0.09940462721092658,-0.2867329240852303,1,1,0
predictive,3,8.9,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.9,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,8.9,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.0,1,-0.25,0,17.698169203233352,17.647519827031008,17.612880183796975,9.156937360745449,9.203935438259471,9.457682237565166,0.05064937620234389,0.08528901943637734,-0.3007448768197172,1,1,0
predictive,3,9.0,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.0,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.0,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.1,1,0.0,0,17.9532480300411,17.842137785029013,17.777432285669583,9.064364669607796,9.167465009616294,9.460263287704066,0.11111024501208533,0.1758157443715156,-0.39589861809627,1,1,0
predictive,3,9.1,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.1,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.1,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.200000000000001,1,0.0,0,17.9209686008098,17.82019496318595,17.776737346906845,9.165499902108722,9.259008797726604,9.545917135710425,0.10077363762384905,0.1442312539029551,-0.3804172336017029,1,1,0
predictive,3,9.200000000000001,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.200000000000001,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.200000000000001,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.3,1,0.0,0,17.89076900850173,17.797378661869477,17.77624096207632,9.287025068180807,9.373682932091107,9.642554415584101,0.09339034663225476,0.11452804642541281,-0.35552934740329434,1,1,0
predictive,3,9.3,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.3,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.3,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.4,1,0.0,0,17.862055013995967,17.773938446643424,17.775886401483085,9.429543043946577,9.511307313780033,9.749286241430582,0.08811656735254303,0.08616861251288199,-0.31974319748400504,1,1,0
predictive,3,9.4,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.4,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.4,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.5,1,0.0,0,17.834402160777564,17.750052578624814,17.77563314391649,9.593484455207872,9.671753300700718,9.865297755754142,0.08434958215275046,0.058769016861074164,-0.2718133005462704,1,1,0
predictive,3,9.5,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.5,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.5,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.600000000000001,1,0.0,0,17.817430114841116,17.757180413303438,17.775452245654638,9.76820318229133,9.824109500500509,9.989841373606652,0.06024970153767839,0.0419778691864785,-0.22163819131532136,1,1,0
predictive,3,9.600000000000001,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.600000000000001,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.600000000000001,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.700000000000001,1,0.0,0,17.805307224886512,17.76227172378817,17.775323032610455,9.95800227306522,9.997935357500346,10.122230805370151,0.0430355010983412,0.029984192276057087,-0.1642285323049304,1,1,0
predictive,3,9.700000000000001,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.700000000000001,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.700000000000001,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.8,1,0.0,0,17.79664801777608,17.765908374134405,17.775230737578898,10.164287337903717,10.192810969643098,10.261835727834836,0.03073964364167381,0.021417280197180588,-0.09754838993111825,1,1,0
predictive,3,9.8,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.8,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.8,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.9,1,0.0,0,17.790462869840052,17.768505981524573,17.775164812556355,10.388062384216925,10.408436406887908,10.408077003103983,0.02195688831547926,0.015298057283697375,-0.02001461888705869,1,1,0
predictive,3,9.9,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.9,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,9.9,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,10.0,1,0.25,0,18.07631493476017,17.985699323952986,17.964778449069133,10.421882543516007,10.505965701493764,10.470337548234966,0.09061561080718405,0.1115364856910368,-0.04845500471895825,1,1,0
predictive,3,10.0,14,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,10.0,27,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
predictive,3,10.0,40,0.0,0,20.0,20.0,20.0,24.0,24.0,24.0,0.0,0.0,0.0,1,1,0
